4,255,255,255,254,252,255,252,236,247,254,254,254,255,255,255,255,255,255,255,254,246,247,114,220,248,254,254,254,255,255,255,255,255,255,255,254,250,118,214,251,255,253,254,254,255,255,255,255,255,255,255,254,255,169,255,254,249,254,254,254,255,255,255,255,255,255,255,247,125,250,254,254,254,254,254,254,255,255,255,255,255,255,255,251,154,253,253,254,253,253,253,254,255,255,255,255,255,255,255,251,90,255,255,255,201,211,252,254,255,255,255,255,255,255,255,253,122,240,252,251,192,255,247,251,255,255,255,255,255,255,255,250,253,113,96,168,108,242,118,77,255,255,255,255,255,255,255,254,253,254,132,86,72,124,147,251,255,255,255,255,255,255,255,254,253,252,255,127,252,255,254,252,255,255,255,255,255,255,255,253,254,254,249,122,255,254,253,254,255,255,255,255,255,255,255,253,254,254,223,113,250,254,253,253,255,255,255,255,255,255,255,254,255,254,228,119,249,254,254,254,255,255,255,255,255,255,255,254,254,254,227,138,252,253,253,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
6,255,255,255,255,255,255,255,255,253,255,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,255,255,255,255,255,255,255,255,255,255,255,255,253,255,253,255,254,255,255,255,255,255,255,255,255,255,255,255,255,234,247,254,253,255,255,255,255,255,255,255,255,255,253,150,220,247,227,118,253,255,255,254,255,255,255,255,255,255,150,247,254,253,253,204,254,255,255,255,255,255,255,255,254,250,148,253,255,255,255,252,253,255,255,255,255,255,255,255,255,252,247,255,255,255,253,255,255,255,255,255,255,255,255,255,253,251,252,252,254,254,252,249,248,255,255,251,255,255,255,255,255,247,165,254,152,145,252,187,179,254,254,255,255,255,255,255,255,255,136,215,249,249,254,180,224,250,255,255,255,255,255,255,255,255,135,251,177,202,254,249,255,255,254,255,255,255,255,255,255,253,226,250,254,255,255,255,255,255,255,255,255,255,255,255,255,253,255,250,254,255,255,255,255,255,255,255,255,255,255,255,255,255,253,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255
9,255,255,255,255,255,255,255,255,252,255,254,253,255,255,255,255,255,255,255,255,255,255,255,255,255,251,255,254,255,255,255,255,255,255,255,255,255,255,254,253,253,255,255,253,255,255,255,255,255,255,255,255,255,255,252,250,158,171,255,255,255,255,255,255,255,255,255,255,255,247,136,221,248,255,138,254,255,255,255,255,255,255,255,255,255,132,252,254,253,250,124,250,255,255,255,255,255,255,255,255,248,115,252,255,255,130,116,250,255,255,255,255,255,255,255,255,253,248,122,129,157,254,136,250,255,255,255,255,255,255,255,255,253,250,253,250,254,255,130,251,255,255,255,255,255,255,255,255,255,255,255,255,255,251,129,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,128,251,255,255,255,255,255,255,255,255,255,255,255,255,255,250,125,253,255,255,255,254,255,255,255,255,254,250,254,253,251,134,246,249,255,255,255,255,255,255,255,255,255,129,124,130,125,218,252,249,255,255,255,255,255,255,255,255,250,255,252,255,250,249,255,253,255,254,254,255,255,255,255,255,253,255,255,253,255,253,254,253,255,255,255,255
6,255,255,255,255,254,254,254,254,236,244,241,254,255,255,255,255,255,255,255,255,254,255,252,106,250,244,249,253,255,255,255,255,255,255,255,255,253,242,99,252,254,253,253,254,255,255,255,255,255,255,255,255,250,247,246,254,254,254,254,254,255,255,255,255,255,255,255,255,245,31,255,254,254,254,254,254,255,255,255,255,255,255,255,255,231,253,254,253,254,254,254,254,255,255,255,255,255,255,255,255,117,246,253,254,254,254,253,254,255,255,255,255,255,255,255,255,26,253,253,254,250,252,40,233,255,255,255,255,255,255,255,255,233,253,254,219,69,144,236,225,255,255,255,255,255,255,255,255,245,253,253,243,208,254,252,55,255,255,255,255,255,255,255,255,240,252,255,63,254,252,252,166,255,255,255,255,255,255,255,255,254,252,252,247,246,249,26,254,255,255,255,255,255,255,255,255,52,249,254,252,251,253,253,255,255,255,255,255,255,255,255,255,47,250,252,253,243,39,250,253,255,255,255,255,255,255,255,255,235,107,241,52,108,251,253,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
2,255,255,255,255,253,254,253,251,254,254,254,254,254,255,255,255,255,255,255,52,244,198,41,116,253,254,254,254,254,255,255,255,255,255,255,252,252,255,252,232,254,254,254,254,254,255,255,255,255,255,255,242,253,254,254,250,254,252,254,254,254,255,255,255,255,255,255,246,253,254,254,251,247,252,254,254,253,255,255,255,255,255,255,34,252,253,253,255,249,254,254,254,254,255,255,255,255,255,255,69,246,253,253,247,254,254,254,254,254,255,255,255,255,255,255,254,254,247,253,19,255,254,254,254,254,255,255,255,255,255,255,253,253,101,251,253,254,254,254,254,254,255,255,255,255,255,255,252,246,253,251,253,254,254,254,254,254,255,255,255,255,255,255,254,65,251,253,254,254,254,254,254,254,255,255,255,255,255,255,253,72,251,253,254,254,254,254,254,254,255,255,255,255,255,255,253,34,253,254,254,253,254,254,254,254,255,255,255,255,255,255,253,79,252,252,254,253,253,253,253,253,255,255,255,255,255,255,254,109,97,65,109,53,101,47,74,36,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
9,255,255,255,255,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,252,207,197,217,255,255,255,255,255,255,255,255,255,255,255,248,176,253,255,209,253,250,255,255,255,255,255,255,255,255,255,255,178,255,253,130,250,255,253,255,255,255,255,255,255,255,255,252,147,188,134,253,115,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,252,213,252,255,255,255,255,255,255,255,255,255,253,254,254,254,251,141,254,255,255,255,255,255,255,255,255,255,254,255,254,253,254,222,253,255,255,255,255,255,255,255,255,254,255,254,250,251,254,154,254,255,255,255,255,255,255,255,255,255,254,253,249,183,172,253,255,255,255,255,255,255,255,255,255,253,252,248,247,250,252,252,255,255,255,255,255,255,255,255,255,255,252,255,254,255,253,255,255,255,255,255,255,255,255,255,255,253,255,255,253,255,252,255,253,255,255,255,255
5,255,255,255,255,255,255,254,253,254,255,255,255,255,255,255,255,255,255,255,255,254,255,255,253,255,254,255,255,255,255,255,254,255,255,255,255,254,251,254,252,252,251,251,251,255,252,254,255,255,255,255,255,255,240,127,135,129,126,128,127,208,254,254,255,255,255,255,255,254,195,191,245,251,250,254,255,255,255,255,253,255,255,255,255,255,132,255,255,254,255,255,255,255,255,252,255,255,255,255,255,248,135,254,255,255,253,255,255,255,255,255,254,255,255,255,255,255,135,255,184,121,168,253,253,255,255,255,255,255,255,255,255,252,123,131,231,244,160,125,249,255,255,255,255,255,255,255,255,253,255,253,254,253,247,133,251,255,255,255,255,255,255,255,255,255,255,252,255,255,252,207,236,255,255,255,255,255,255,255,255,253,252,255,255,255,251,128,255,255,255,255,255,255,255,255,255,127,221,254,255,255,159,209,254,255,255,255,255,255,255,255,255,253,221,139,123,136,245,255,252,255,255,255,255,255,255,255,255,253,255,253,255,254,255,254,254,255,255,255,255,255,255,255,255,255,254,251,255,254,255,254,253,255,255,255,255
2,255,255,255,255,255,255,253,255,254,253,255,251,255,255,255,255,255,255,255,255,255,253,255,254,254,252,255,255,255,255,255,255,255,255,255,255,253,253,254,252,251,253,255,255,255,255,255,255,255,255,255,255,255,255,247,127,130,252,255,253,255,255,255,255,255,255,255,255,255,250,128,252,147,252,252,254,255,255,255,255,255,255,255,255,253,252,147,252,243,254,253,255,255,255,255,255,255,255,255,255,252,255,255,248,149,250,255,255,255,255,255,255,255,255,255,255,255,255,255,248,125,253,254,255,255,255,255,255,255,255,255,255,255,255,254,246,153,251,255,255,255,253,255,253,255,255,255,255,255,255,253,98,249,251,255,254,254,255,255,253,255,255,255,255,255,252,107,248,255,254,255,255,252,255,255,254,255,255,255,255,253,236,115,127,126,119,121,122,191,255,255,254,255,255,255,255,255,255,255,255,255,255,254,254,231,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,253,254,255,255,255,255,255,255,255,255,255,253,255,255,253,255,253,255,254,255,255,255,255,255,255,255,254,255,255,255,255,255,254,255,255
5,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,252,252,252,251,251,251,255,253,241,250,253,251,252,252,255,254,254,252,247,210,85,72,63,78,102,254,252,253,252,252,255,250,252,186,127,132,240,251,249,248,245,253,253,253,252,252,255,250,112,134,252,252,250,251,252,253,252,253,252,252,252,252,255,252,108,254,252,255,252,252,252,252,252,252,252,252,252,252,255,251,140,83,238,248,251,253,253,249,253,249,252,252,252,252,255,251,252,229,77,111,218,254,250,253,251,251,251,253,252,252,255,253,251,250,248,246,109,110,147,254,247,248,253,253,253,252,255,253,253,253,252,251,251,249,184,126,104,174,255,243,251,253,255,252,252,253,251,250,248,255,253,251,250,149,108,152,243,254,255,252,252,252,253,252,253,248,250,250,254,254,253,177,134,253,255,252,252,252,252,252,203,137,196,251,246,254,210,253,183,98,255,251,252,251,252,253,247,193,128,98,105,152,53,57,96,220,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
5,255,255,251,248,253,249,254,162,85,63,41,254,254,255,255,255,255,255,252,248,247,250,251,245,251,253,253,253,254,255,255,255,255,255,253,253,254,254,254,254,254,253,254,254,254,255,255,255,255,255,248,252,254,254,254,254,254,254,254,254,254,255,255,255,255,255,177,253,254,253,253,254,254,254,254,254,254,255,255,255,255,255,241,252,254,254,254,254,255,255,254,252,254,255,255,255,255,255,250,252,253,253,253,249,247,48,248,16,254,255,255,255,255,255,254,251,254,248,249,62,254,252,253,250,98,255,255,255,255,255,254,250,93,27,248,253,253,253,254,253,73,255,255,255,255,255,254,238,247,253,253,254,254,253,254,253,120,255,255,255,255,255,254,254,253,253,254,254,253,253,254,253,137,255,255,255,255,255,254,254,254,254,254,254,254,253,253,249,124,255,255,255,255,255,254,253,254,254,254,254,254,254,253,133,252,255,255,255,255,255,254,254,254,254,247,252,253,254,254,254,254,255,255,255,255,255,254,254,243,74,163,63,189,168,252,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
5,255,255,255,255,255,254,254,255,254,254,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,253,255,255,255,255,255,255,255,255,255,255,251,255,255,255,255,251,252,255,254,255,255,255,255,255,255,255,248,106,112,123,129,128,123,124,254,255,255,255,255,255,255,252,152,252,253,251,253,253,253,251,254,255,255,255,255,255,255,253,217,252,255,255,250,255,255,255,255,255,255,255,255,255,255,254,255,173,253,253,253,255,251,255,255,255,255,255,255,255,255,255,255,133,126,129,131,131,251,254,255,255,255,255,255,255,255,255,255,203,250,255,247,245,128,255,254,255,254,255,255,255,255,254,249,251,254,255,254,252,255,146,255,255,255,255,255,255,255,254,252,253,255,255,255,254,252,125,255,255,255,255,255,255,255,254,189,146,254,251,253,255,197,209,255,255,255,254,255,255,255,254,255,233,141,250,253,241,109,251,254,255,255,255,255,255,255,255,255,255,255,119,108,124,254,255,255,255,255,255,255,255,255,255,254,253,253,255,255,252,253,252,255,255,255,255,255,255,255,255,255,255,251,253,255,253,252,254,255,255,255,255
3,255,255,252,252,253,250,250,252,253,253,251,251,252,252,255,255,255,255,254,250,97,94,103,176,247,253,253,253,252,251,255,255,255,255,254,104,136,250,252,96,253,250,253,253,251,252,255,255,255,255,187,160,248,252,249,124,253,254,252,252,250,251,255,255,255,255,147,254,250,255,249,147,249,250,252,252,252,252,255,255,255,255,186,177,250,254,251,142,253,253,249,250,253,253,255,255,255,255,254,251,252,253,251,139,237,254,248,253,252,251,255,255,255,255,252,251,252,253,152,146,175,97,75,140,249,250,255,255,255,255,253,252,249,248,171,241,249,248,246,90,210,249,255,255,255,255,254,253,251,251,254,250,255,254,253,245,163,255,255,255,255,255,251,252,252,253,252,251,253,253,254,252,231,180,255,255,255,255,252,250,254,250,252,251,254,252,252,249,201,172,255,255,255,255,251,184,237,249,252,255,255,252,255,221,107,249,255,255,255,255,250,250,112,145,156,199,250,154,131,147,253,253,255,255,255,255,252,251,215,144,110,130,120,150,238,249,252,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
6,255,255,255,255,255,253,251,255,255,253,251,255,255,255,255,255,255,255,255,255,255,253,254,253,251,248,248,255,255,255,255,255,255,255,255,255,255,254,253,253,222,151,255,255,255,255,255,255,255,255,255,255,255,254,246,122,252,253,251,255,255,255,255,255,255,255,255,255,253,254,134,255,251,255,254,252,255,255,255,255,255,255,255,255,255,245,241,252,255,251,255,252,255,255,255,255,255,255,255,255,254,207,252,251,245,255,252,253,255,255,255,255,255,255,255,255,251,190,136,238,244,191,197,253,255,255,255,255,255,255,255,255,252,249,152,255,251,255,165,255,255,255,255,255,255,255,255,255,255,252,143,232,250,251,192,251,255,255,255,255,255,255,255,255,251,253,255,207,163,111,242,252,255,255,255,255,255,255,255,255,255,255,255,254,255,253,255,249,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
4,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,252,255,254,255,255,255,255,255,255,255,255,255,255,255,253,251,254,255,255,255,255,255,255,255,255,255,255,255,255,255,252,177,254,254,255,255,255,255,255,255,255,255,255,251,255,255,252,209,255,255,254,255,254,255,255,255,255,255,255,255,254,255,252,236,255,163,255,255,255,255,254,255,255,254,252,250,237,169,117,252,253,138,254,254,255,255,255,255,255,255,255,132,228,248,108,253,250,190,249,253,253,255,255,255,252,255,204,252,255,142,222,189,220,226,255,248,253,254,253,254,251,255,196,255,143,253,252,255,123,116,132,234,253,254,252,253,255,255,229,190,253,253,255,255,253,225,254,255,255,255,252,254,252,254,236,252,248,255,255,253,255,229,255,255,255,255,254,255,255,255,252,253,255,255,254,255,246,247,253,255,255,255,255,255,255,255,255,255,255,255,255,253,221,253,254,255,255,255,255,255,255,255,254,255,255,255,255,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255
6,255,255,255,255,255,255,255,255,253,255,251,255,253,254,254,255,255,255,255,255,255,255,254,255,255,255,252,255,255,252,254,255,255,255,255,255,255,255,255,255,252,254,255,255,254,255,255,255,255,255,255,255,255,255,254,249,125,155,138,123,201,254,254,255,255,255,255,255,254,249,199,123,254,255,254,253,187,253,255,255,255,255,255,255,255,237,122,252,249,255,253,250,255,255,254,255,255,255,255,255,251,129,255,255,255,255,255,255,255,254,255,254,255,255,255,255,251,125,255,255,249,254,253,255,255,255,254,255,255,255,255,255,255,170,250,255,178,139,126,255,255,255,255,255,255,255,255,255,255,125,255,179,219,248,252,129,252,255,255,255,255,255,255,255,251,127,253,136,255,250,235,217,254,255,255,255,255,255,255,255,254,216,130,130,151,128,235,255,255,254,255,255,255,255,255,255,255,255,251,255,253,255,252,255,255,255,255,255,255,255,255,255,253,255,254,255,255,255,255,254,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,255,255,255,255,255,255,255,255,255
3,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,251,255,255,252,255,255,253,255,255,255,255,255,255,255,255,187,164,214,219,151,163,162,255,255,255,255,255,255,255,255,255,255,255,255,252,246,164,236,253,255,255,255,255,255,255,255,255,255,255,244,156,248,240,255,255,255,255,255,255,255,255,255,255,252,152,232,248,250,253,180,177,254,255,255,254,255,255,255,252,215,253,251,255,250,253,250,173,253,254,255,255,255,255,254,252,193,160,236,255,252,252,178,204,254,254,255,255,255,255,255,255,251,254,240,216,213,239,253,253,255,255,253,255,255,255,255,255,255,255,255,254,255,255,255,254,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
3,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,164,179,195,178,190,249,255,255,255,255,255,255,255,255,255,253,255,254,254,250,169,253,254,255,255,255,255,255,255,255,255,255,254,255,249,147,255,254,255,255,255,255,255,255,255,255,255,255,246,240,150,249,252,251,253,255,255,255,255,255,255,255,255,255,255,255,255,251,197,167,255,254,255,255,255,255,255,255,255,255,255,255,255,248,251,255,162,254,255,255,255,255,255,255,254,251,255,255,255,254,253,197,255,253,255,255,255,255,255,255,254,165,255,252,255,238,170,252,255,255,255,255,255,255,255,255,255,228,199,163,244,253,254,254,253,255,255,255,255,255,255,255,255,254,253,255,255,254,255,254,255,255,255,255,255,255,255,255,255,253,255,253,253,252,253,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,255,254,255,255,255,255
